,DATE,CORESTICKM159SFRBATL,monthly_variation
328,1995-05-31,3.355294523,0.014700487403327411
329,1995-06-30,3.332283478,-0.006858129693910087
330,1995-07-31,3.386948974,0.016404815604946554
331,1995-08-31,3.23814109,-0.04393567341649596
332,1995-09-30,3.351697522,0.03506840154392399
333,1995-10-31,3.46411606,0.03354077665484523
334,1995-11-30,3.37996065,-0.024293473007945265
335,1995-12-31,3.379829487,-3.880607308259787e-05
336,1996-01-31,3.277075064,-0.0304022505854894
337,1996-02-29,3.259936249,-0.00522991224347491
338,1996-03-31,3.134500987,-0.03847782668709476
339,1996-04-30,3.004778103,-0.04138549789520296
340,1996-05-31,3.047772222,0.014308583704425226
341,1996-06-30,3.051784638,0.0013165078318637669
342,1996-07-31,3.087421545,0.011677399039322411
343,1996-08-31,3.083473301,-0.0012788159771683905
344,1996-09-30,3.063090207,-0.006610433109114244
345,1996-10-31,2.943741816,-0.03896339413291072
346,1996-11-30,2.980390413,0.012449664165792296
347,1996-12-31,3.05642197,0.025510603130503462
348,1997-01-31,2.91241515,-0.047116144764526746
349,1997-02-28,2.802464903,-0.03775225760654344
350,1997-03-31,2.854608076,0.018606182344756972
351,1997-04-30,2.910920374,0.019726805397015212
352,1997-05-31,2.870203143,-0.01398775155915688
353,1997-06-30,2.828445596,-0.014548638169336714
354,1997-07-31,2.752239262,-0.02694283181821544
355,1997-08-31,2.653670773,-0.035813924450874945
356,1997-09-30,2.544804261,-0.04102487509289843
357,1997-10-31,2.618900715,0.02911675964063476
358,1997-11-30,2.548580799,-0.026850928558397213
359,1997-12-31,2.621535622,0.028625666107437553
360,1998-01-31,2.673178027,0.019699295545181794
361,1998-02-28,2.691552555,0.006873664160939041
362,1998-03-31,2.672304266,-0.007151370298990933
363,1998-04-30,2.640497846,-0.011902244966890962
364,1998-05-31,2.611332031,-0.011045574244335277
365,1998-06-30,2.600204475,-0.00426125665671806
366,1998-07-31,2.603335947,0.0012043175950615659
367,1998-08-31,2.633982138,0.01177189253477473
368,1998-09-30,2.594217982,-0.01509659288357712
369,1998-10-31,2.535056337,-0.02280519424755112
370,1998-11-30,2.523581703,-0.004526382247417415
371,1998-12-31,2.437823,-0.033982931045209
372,1999-01-31,2.383116,-0.022440923725799644
373,1999-02-28,2.316234,-0.028064936830603182
374,1999-03-31,2.237507,-0.033989225613647034
375,1999-04-30,2.226592,-0.004878197029104192
376,1999-05-31,2.153318,-0.032908588551472384
377,1999-06-30,2.070264,-0.03857024368904183
378,1999-07-31,2.111144,0.019746273905163703
379,1999-08-31,2.094839,-0.007723300731735994
380,1999-09-30,2.070746,-0.011501122520632734
381,1999-10-31,2.04962,-0.010202120395258585
382,1999-11-30,2.147821,0.04791180804246631
383,1999-12-31,2.167848,0.009324333824839437
384,2000-01-31,2.335519,0.07734444481347391
385,2000-02-29,2.379221,0.018711900866573927
386,2000-03-31,2.483286,0.043739106203249056
387,2000-04-30,2.409239,-0.02981815223860651
388,2000-05-31,2.558647,0.06201460295138839
389,2000-06-30,2.701492,0.05582833427198053
390,2000-07-31,2.71297,0.004248763275997103
391,2000-08-31,2.874818,0.05965712853441052
392,2000-09-30,2.897082,0.007744490259905312
393,2000-10-31,2.919941,0.007890353120829863
394,2000-11-30,2.870145,-0.01705376923711821
395,2000-12-31,2.972089,0.035518762989326325
396,2001-01-31,2.878468,-0.03150006611511302
397,2001-02-28,2.979742,0.035183298893717074
398,2001-03-31,2.961886,-0.005992465119463386
399,2001-04-30,3.091112,0.043629633280956925
400,2001-05-31,3.07401,-0.005532636798666668
401,2001-06-30,3.200619,0.041186918715293785
402,2001-07-31,3.207811,0.002247065333299547
403,2001-08-31,3.251713,0.013685968406492721
404,2001-09-30,3.388746,0.04214178803602886
405,2001-10-31,3.484066,0.028128399118729996
406,2001-11-30,3.601999,0.0338492439580651
407,2001-12-31,3.564921,-0.010293728565721416
408,2002-01-31,3.557463,-0.0020920519697351647
409,2002-02-28,3.527436,-0.008440565650296272
410,2002-03-31,3.46848,-0.01671355624878801
411,2002-04-30,3.465822,-0.0007663299197342432
412,2002-05-31,3.452132,-0.003950000894448746
413,2002-06-30,3.241692,-0.0609594302882972
414,2002-07-31,3.263706,0.006790898086554753
415,2002-08-31,3.146595,-0.03588282768116979
416,2002-09-30,3.026606,-0.03813296595208471
417,2002-10-31,2.937194,-0.029542001833076426
418,2002-11-30,2.824322,-0.03842851374475087
419,2002-12-31,2.792164,-0.011386095494777093
420,2003-01-31,2.778159,-0.005015822852812435
421,2003-02-28,2.69562,-0.029709962604732132
422,2003-03-31,2.619135,-0.02837380639704401
423,2003-04-30,2.450573,-0.06435788915042562
424,2003-05-31,2.338588,-0.04569747565161286
425,2003-06-30,2.261697,-0.03287924166206291
426,2003-07-31,2.228217,-0.014803043909064728
427,2003-08-31,2.155287,-0.032730205361506504
428,2003-09-30,2.174311,0.008826666703784625
429,2003-10-31,2.150681,-0.010867810538602751
430,2003-11-30,2.025956,-0.05799325887939688
431,2003-12-31,1.967767,-0.028721749139665298
432,2004-01-31,1.949813,-0.009124047714998751
433,2004-02-29,2.037157,0.0447960907020315
434,2004-03-31,2.126567,0.04388959711990781
435,2004-04-30,2.247883,0.05704781462328712
436,2004-05-31,2.228612,-0.008572955087075229
437,2004-06-30,2.370793,0.06379800521580248
438,2004-07-31,2.254997,-0.04884272899405384
439,2004-08-31,2.249671,-0.0023618656698877194
440,2004-09-30,2.23192,-0.007890487097891197
441,2004-10-31,2.229333,-0.0011590917237177534
442,2004-11-30,2.293797,0.02891627226618909
443,2004-12-31,2.304188,0.004530043417093843
444,2005-01-31,2.308836,0.0020171965134789804
445,2005-02-28,2.279146,-0.012859293600758104
446,2005-03-31,2.238654,-0.017766303694453978
447,2005-04-30,2.231837,-0.0030451333703197525
448,2005-05-31,2.350311,0.05308362573073211
449,2005-06-30,2.191008,-0.06777954066504388
450,2005-07-31,2.292571,0.04635446333377158
451,2005-08-31,2.256804,-0.015601261640315722
452,2005-09-30,2.326514,0.0308888144473336
453,2005-10-31,2.318218,-0.0035658500228238355
454,2005-11-30,2.424911,0.0460237130416552
455,2005-12-31,2.463042,0.015724700824071736
456,2006-01-31,2.444816,-0.007399792614174006
457,2006-02-28,2.492938,0.019683280868580733
458,2006-03-31,2.575349,0.03305778162152451
459,2006-04-30,2.67529,0.03880677919769315
460,2006-05-31,2.778406,0.03854385879661648
461,2006-06-30,3.029284,0.09029565873382084
462,2006-07-31,3.089187,0.019774639815877126
463,2006-08-31,3.219901,0.04231339831483183
464,2006-09-30,3.207054,-0.003989874222841139
465,2006-10-31,3.285968,0.024606383303804824
466,2006-11-30,3.141252,-0.04404059929981052
467,2006-12-31,3.1159,-0.008070667364477702
468,2007-01-31,3.136734,0.006686350653101858
469,2007-02-28,3.152428,0.005003293234300266
470,2007-03-31,3.099888,-0.01666651863262225
471,2007-04-30,2.957465,-0.04594456315841089
472,2007-05-31,2.774199,-0.06196725912225509
473,2007-06-30,2.621714,-0.05496541524238163
474,2007-07-31,2.525322,-0.036766786918786654
475,2007-08-31,2.459164,-0.026197847244826655
476,2007-09-30,2.475003,0.006440806713175817
477,2007-10-31,2.494632,0.00793089947769765
478,2007-11-30,2.64947,0.062068473426140525
479,2007-12-31,2.712396,0.023750410459450366
480,2008-01-31,2.747695,0.013013955189434157
481,2008-02-29,2.617738,-0.04729673417173308
482,2008-03-31,2.688949,0.027203257163245453
483,2008-04-30,2.725505,0.013594902692464661
484,2008-05-31,2.793043,0.02477999490002758
485,2008-06-30,2.933931,0.05044247439083471
486,2008-07-31,3.010504,0.026099114123679268
487,2008-08-31,3.080765,0.023338617055483013
488,2008-09-30,3.071629,-0.002965497206050993
489,2008-10-31,2.922213,-0.04864389547044912
490,2008-11-30,2.777101,-0.04965825557548342
491,2008-12-31,2.614507,-0.058548104660219424
492,2009-01-31,2.535975,-0.030037020363686162
493,2009-02-28,2.54257,0.0026005776870827724
494,2009-03-31,2.437701,-0.041245275449643404
495,2009-04-30,2.359914,-0.031909984038239414
496,2009-05-31,2.273815,-0.03648395661875814
497,2009-06-30,2.078063,-0.08608967748035778
498,2009-07-31,1.910212,-0.08077281583859597
499,2009-08-31,1.757047,-0.08018219967207829
500,2009-09-30,1.602846,-0.08776145430372662
501,2009-10-31,1.509202,-0.058423579058749286
502,2009-11-30,1.361569,-0.09782189527975704
503,2009-12-31,1.318775,-0.03142991651543181
504,2010-01-31,1.170764,-0.11223370173077296
505,2010-02-28,1.048684,-0.10427379044794682
506,2010-03-31,0.9255024,-0.11746302985456059
507,2010-04-30,0.869413,-0.06060427287924908
508,2010-05-31,0.793302,-0.08754297439766834
509,2010-06-30,0.7780127,-0.019272988092806975
510,2010-07-31,0.7440706,-0.04362666573437679
511,2010-08-31,0.6911158,-0.07116905304416021
512,2010-09-30,0.6638685,-0.039425086215652994
513,2010-10-31,0.6723344,0.012752374905572461
514,2010-11-30,0.8233069,0.22454971811646107
515,2010-12-31,0.8307821,0.0090794817825528
516,2011-01-31,0.9539952,0.1483097673866589
517,2011-02-28,1.117829,0.17173440704942733
518,2011-03-31,1.179972,0.05559258169183301
519,2011-04-30,1.210295,0.025698067411769054
520,2011-05-31,1.256079,0.03782879380646875
521,2011-06-30,1.29395,0.030150173675381975
522,2011-07-31,1.41844,0.09620928165694198
523,2011-08-31,1.651442,0.16426637714672476
524,2011-09-30,1.721515,0.04243140237440968
525,2011-10-31,1.835844,0.06641185235098157
526,2011-11-30,1.835434,-0.0002233305226370108
527,2011-12-31,2.045078,0.11422039691974772
528,2012-01-31,2.113351,0.03338405674502387
529,2012-02-29,2.01608,-0.04602690229876627
530,2012-03-31,2.122799,0.05293391135272407
531,2012-04-30,2.191796,0.0325028417669313
532,2012-05-31,2.188203,-0.001639294897882837
533,2012-06-30,2.238927,0.023180664682389995
534,2012-07-31,2.260479,0.009626039616298376
535,2012-08-31,2.17107,-0.039553121263236846
536,2012-09-30,2.219253,0.022193204272547673
537,2012-10-31,2.206525,-0.005735263171887106
538,2012-11-30,2.195661,-0.004923578930671635
539,2012-12-31,2.107127,-0.04032225375410847
540,2013-01-31,2.065935,-0.01954889287641426
541,2013-02-28,2.143683,0.037633323410465325
542,2013-03-31,2.096923,-0.021812926631409546
543,2013-04-30,1.932255,-0.07852839613090223
544,2013-05-31,1.905048,-0.014080439693518687
545,2013-06-30,1.874046,-0.016273605704423155
546,2013-07-31,1.865294,-0.00467010948503932
547,2013-08-31,1.911745,0.024902776720452602
548,2013-09-30,1.888205,-0.012313357691533189
549,2013-10-31,1.866698,-0.011390182739691945
550,2013-11-30,1.890963,0.012998888947221232
551,2013-12-31,1.872378,-0.009828325567448837
552,2014-01-31,1.821944,-0.026935800356551964
553,2014-02-28,1.789204,-0.017969816854963683
554,2014-03-31,1.821445,0.018019745093348805
555,2014-04-30,2.025724,0.11215216490204205
556,2014-05-31,2.127518,0.05025067580776055
557,2014-06-30,2.142724,0.0071472955810480965
558,2014-07-31,2.098319,-0.020723620960982236
559,2014-08-31,1.959017,-0.06638742726916169
560,2014-09-30,1.95017,-0.004516040442732239
561,2014-10-31,2.001463,0.02630180958583117
562,2014-11-30,1.999147,-0.0011571535421840418
563,2014-12-31,1.961226,-0.01896859010367924
564,2015-01-31,1.976365,0.007719151184004236
565,2015-02-28,1.972517,-0.0019470087762127886
566,2015-03-31,1.989606,0.008663550174725865
567,2015-04-30,2.05371,0.03221944445282143
568,2015-05-31,2.056561,0.0013882193688494748
569,2015-06-30,2.103732,0.02293683484224407
570,2015-07-31,2.130475,0.012712170561649527
571,2015-08-31,2.169207,0.018179983337049288
572,2015-09-30,2.268536,0.04579046628560568
573,2015-10-31,2.335492,0.02951507051243607
574,2015-11-30,2.394625,0.025319290325122035
575,2015-12-31,2.437497,0.017903429555776063
576,2016-01-31,2.460879,0.009592627190925684
577,2016-02-29,2.538253,0.03144161090407138
578,2016-03-31,2.526214,-0.004743026010409546
579,2016-04-30,2.53143,0.002064749858879722
580,2016-05-31,2.565678,0.013529112003887178
581,2016-06-30,2.563629,-0.0007986193123220575
582,2016-07-31,2.569655,0.0023505741275355874
583,2016-08-31,2.716347,0.05708626255275506
584,2016-09-30,2.624799,-0.03370261605015856
585,2016-10-31,2.502268,-0.0466820507017871
586,2016-11-30,2.518564,0.006512491867378012
587,2016-12-31,2.585286,0.02649208040772444
588,2017-01-31,2.651739,0.025704312791698936
589,2017-02-28,2.664566,0.004837203058068784
590,2017-03-31,2.436586,-0.08555989981107615
591,2017-04-30,2.235672,-0.08245717573687117
592,2017-05-31,2.139634,-0.042957106409169166
593,2017-06-30,2.122109,-0.008190653167784778
594,2017-07-31,2.131777,0.004555845152157678
595,2017-08-31,2.075047,-0.026611601494903048
596,2017-09-30,2.091354,0.007858617178309713
597,2017-10-31,2.177581,0.04123022692475797
598,2017-11-30,2.099803,-0.035717615096751865
599,2017-12-31,2.117186,0.008278395639971903
600,2018-01-31,2.157823,0.019193873377209236
601,2018-02-28,2.123101,-0.016091217861705975
602,2018-03-31,2.366925,0.11484333529116131
603,2018-04-30,2.491592,0.05267044794406228
604,2018-05-31,2.543212,0.02071767769361932
605,2018-06-30,2.551897,0.0034149728768186893
606,2018-07-31,2.518753,-0.012987985016636672
607,2018-08-31,2.432443,-0.03426695670436908
608,2018-09-30,2.462881,0.012513345636465
609,2018-10-31,2.415236,-0.01934523024051904
610,2018-11-30,2.476418,0.025331686013292165
611,2018-12-31,2.456173,-0.00817511421738959
612,2019-01-31,2.375054,-0.033026582410929595
613,2019-02-28,2.375943,0.0003743072789081925
614,2019-03-31,2.356946,-0.00799556218309938
615,2019-04-30,2.392773,0.01520060281398039
616,2019-05-31,2.360903,-0.013319274331497377
617,2019-06-30,2.392597,0.013424524429847429
618,2019-07-31,2.475923,0.034826592192500394
619,2019-08-31,2.630398,0.062390874029604415
620,2019-09-30,2.622934,-0.002837593398413496
621,2019-10-31,2.747596,0.047527692271326805
622,2019-11-30,2.772021,0.00888958929915451
623,2019-12-31,2.752609,-0.007002832951121252
624,2020-01-31,2.790484,0.01375967309559778
625,2020-02-29,2.800101,0.0034463555426227366
626,2020-03-31,2.606553,-0.06912179239248883
627,2020-04-30,2.179323,-0.1639061242951898
628,2020-05-31,2.01414,-0.07579555669352378
629,2020-06-30,1.993544,-0.01022570427080538
630,2020-07-31,2.281283,0.14433541471871214
631,2020-08-31,2.213149,-0.029866526862296405
632,2020-09-30,1.980283,-0.10521930516201128
633,2020-10-31,1.747303,-0.11764985105664194
634,2020-11-30,1.697582,-0.028455854536963643
635,2020-12-31,1.600671,-0.05708766940271515
636,2021-01-31,1.400569,-0.1250113233762591
637,2021-02-28,1.405123,0.003251535625877766
638,2021-03-31,1.592366,0.13325737319793363
639,2021-04-30,2.209393,0.38749068995444524
640,2021-05-31,2.562825,0.15996791879036465
641,2021-06-30,2.558145,-0.0018261098592373681
642,2021-07-31,2.323597,-0.0916867495783078
643,2021-08-31,2.332419,0.003796699685874927
644,2021-09-30,2.610662,0.11929374610651022
645,2021-10-31,3.007604,0.15204649242222867
646,2021-11-30,3.184384,0.0587776848281889
647,2021-12-31,3.456458,0.08544007255406383
648,2022-01-31,3.965498,0.14727214969775426
649,2022-02-28,4.280304,0.07938624606543732
650,2022-03-31,4.534344,0.05935092460722413
651,2022-04-30,4.703935,0.037401441090486376
652,2022-05-31,4.950974,0.052517519906206234
653,2022-06-30,5.39633,0.08995320920691552
654,2022-07-31,5.59073,0.03602448330624708
655,2022-08-31,5.951312,0.06449640744589713
656,2022-09-30,6.348017,0.06665841078404222
657,2022-10-31,6.312946,-0.005524717403875834
658,2022-11-30,6.422543,0.01736067439829192
659,2022-12-31,6.538167,0.01800283781673384
660,2023-01-31,6.487554,-0.007741160481217313
661,2023-02-28,6.525,0.005771975077201619
662,2023-03-31,6.390946,-0.020544674329502022
663,2023-04-30,6.264224,-0.019828363437901064
664,2023-05-31,5.975255,-0.04613005537477588
665,2023-06-30,5.586684,-0.06503002800717284
666,2023-07-31,5.405751,-0.032386474695901835
667,2023-08-31,5.172225,-0.043199548036896296
668,2023-09-30,4.95977,-0.04107613261217369
669,2023-10-31,4.882928,-0.015493057137730193
670,2023-11-30,4.688293,-0.03986030512839833
671,2023-12-31,4.554396,-0.02855986176631886
672,2024-01-31,4.603922367,0.0108744094716402
673,2024-02-29,4.403102398,-0.043619321307291736
674,2024-03-31,4.509212494,0.02409893897725346
